id	well	plate	total_reads	coverage	genecounts	RNAreseq	treatment	RNAlibBatch	RNAseqBatch	DNAlibBatch	DNAseqBatch	egglayBatch	eclosionBatch	platingBatch
113_E8	E8	113	26677534	12.3578	6128840	no	1	2	2	2	2	1	5	23
113_A2	A2	113	13193398	4.11867	629656	yes	1	2	4	2	2	1	5	23
113_F7	F7	113	13057280	4.1057	3977193	no	1	2	2	2	2	1	5	23
113_F8	F8	113	15956880	5.55113	3265466	no	1	2	2	2	2	1	5	23
113_F9	F9	113	19351142	7.83354	6740683	no	1	2	2	2	2	1	5	23
113_G10	G10	113	17781396	6.21033	2633967	no	1	2	2	2	2	1	5	23
113_G11	G11	113	16461552	5.05521	3828170	no	1	2	2	2	2	1	5	23
113_G5	G5	113	15839492	5.8604	4477087	no	1	2	2	2	2	1	5	23
113_G6	G6	113	17797538	6.12074	4249153	no	1	2	2	2	2	1	5	23
113_G8	G8	113	19404784	7.75224	6207558	no	1	2	2	2	2	1	5	23
113_G9	G9	113	16531668	7.75003	2940255	no	1	2	2	2	2	1	5	23
113_H10	H10	113	16043426	5.65884	4784838	no	1	2	2	2	2	1	5	23
113_H8	H8	113	16288260	6.83125	3431954	no	1	2	2	2	2	1	5	23
113_H9	H9	113	18290050	7.70854	3616452	no	1	2	2	2	2	1	5	23
113_A6	A6	113	14805096	5.1143	7532157	no	1	2	2	2	2	1	5	23
113_A7	A7	113	20528428	9.89025	5859011	no	1	2	2	2	2	1	5	23
113_A9	A9	113	15298952	1.84024	2833093	no	1	2	2	2	2	1	5	23
113_B9	B9	113	6127448	0.866345	5846503	no	1	2	2	2	2	1	5	23
113_C2	C2	113	10024636	3.61318	3336786	no	1	2	2	2	2	1	5	23
113_C5	C5	113	15101020	1.82296	3207457	no	1	2	2	2	2	1	5	23
113_C6	C6	113	17922682	4.92459	8821977	no	1	2	2	2	2	1	5	23
113_C9	C9	113	9501618	1.4713	4086778	no	1	2	2	2	2	1	5	23
113_D11	D11	113	23344326	2.59537	3578539	no	1	2	2	2	2	1	5	23
113_D5	D5	113	8875658	2.67756	3714768	no	1	2	2	2	2	1	5	23
113_D8	D8	113	9759552	3.06422	7339755	no	1	2	2	2	2	1	5	23
113_E7	E7	113	11527698	2.66666	4685888	no	1	2	2	2	2	1	5	23
113_F10	F10	113	11321520	3.5934	3669178	no	1	2	2	2	2	1	5	23
113_F11	F11	113	16020218	4.96413	5478721	no	1	2	2	2	2	1	5	23
113_F5	F5	113	13699420	1.69024	3133880	no	1	2	2	2	2	1	5	23
113_F6	F6	113	14755466	1.84283	2827173	no	1	2	2	2	2	1	5	23
113_G2	G2	113	10503082	1.4168	3606998	no	1	2	2	2	2	1	5	23
113_G4	G4	113	9392962	2.84419	4359529	no	1	2	2	2	2	1	5	23
113_G7	G7	113	5918914	0.898401	5495094	no	1	2	2	2	2	1	5	23
113_H11	H11	113	10914338	2.55087	2742538	no	1	2	2	2	2	1	5	23
113_H2	H2	113	13106832	4.1852	2461857	no	1	2	2	2	2	1	5	23
113_H5	H5	113	48987358	4.95094	5061285	no	1	2	2	2	2	1	5	23
113_H6	H6	113	8486500	1.94414	2048584	yes	1	2	4	2	2	1	5	23
113_A5	A5	113	12395360	3.19699	4023195	no	1	2	2	2	2	1	5	23
113_B5	B5	113	16593584	5.96222	2221353	yes	1	2	5	2	2	1	5	23
113_E11	E11	113	14590122	5.19466	4198963	yes	1	2	5	2	2	1	5	23
113_E5	E5	113	14943650	5.37687	3311955	yes	1	2	5	2	2	1	5	23
113_F4	F4	113	17901982	2.17482	3773111	yes	1	2	5	2	2	1	5	23
113_H7	H7	113	26338782	8.48632	2193233	yes	1	2	5	2	2	1	5	23
115_A12	A12	115	1014474	0.58319	4167415	no	1	2	3	3	4	2	5	23
115_A11	A11	115	9007522	5.28316	4589490	no	1	2	3	3	4	2	5	23
115_A10	A10	115	5766454	3.98904	8322964	no	1	2	3	3	4	2	5	23
115_A9	A9	115	11610644	6.99038	3645193	no	1	2	3	3	4	2	5	23
115_A8	A8	115	12324404	7.59117	3990091	no	1	2	3	3	4	2	5	23
115_A7	A7	115	13011956	7.68652	3357354	no	1	2	3	3	4	2	5	23
115_A6	A6	115	11802406	7.30736	2965341	no	1	2	3	3	4	2	5	23
115_A5	A5	115	11513824	7.10218	1875320	no	1	2	3	3	4	2	5	23
115_A4	A4	115	12952778	7.88451	2675408	no	1	2	3	3	4	2	5	23
115_B3	B3	115	9277114	5.55286	1746754	no	1	2	3	3	4	2	5	23
115_B11	B11	115	6515358	3.94072	6467028	no	1	2	3	3	4	2	5	23
115_B10	B10	115	9163848	5.74945	5790492	no	1	2	3	3	4	2	5	23
115_B9	B9	115	9441654	5.81445	3873794	no	1	2	3	3	4	2	5	23
115_B8	B8	115	10950610	6.54654	4569428	no	1	2	3	3	4	2	5	23
115_B6	B6	115	8854618	5.21723	1328247	no	1	2	3	3	4	2	5	23
115_B4	B4	115	9402964	5.91068	3069630	no	1	2	3	3	4	2	5	23
115_C12	C12	115	9096790	5.21703	11775211	no	1	2	3	3	4	2	5	23
115_C11	C11	115	5887982	3.58273	3001380	no	1	2	3	3	4	2	5	23
115_C10	C10	115	10295648	5.99423	1270495	no	1	2	3	3	4	2	5	23
115_C9	C9	115	9873176	6.00952	2513784	no	1	2	3	3	4	2	5	23
115_C8	C8	115	12010072	6.92915	4716805	no	1	2	3	3	4	2	5	23
115_C7	C7	115	12117488	7.44043	1231057	no	1	2	3	3	4	2	5	23
115_C6	C6	115	10590132	6.13096	4312480	no	1	2	3	3	4	2	5	23
115_C5	C5	115	9300182	5.7672	3281845	no	1	2	3	3	4	2	5	23
115_C4	C4	115	9907394	5.96343	1964971	no	1	2	3	3	4	2	5	23
115_D2	D2	115	10090918	6.02341	1127752	no	1	2	3	3	4	2	5	23
115_D1	D1	115	10937908	6.25699	1968218	no	1	2	3	3	4	2	5	23
115_D12	D12	115	9313704	5.65903	5314517	no	1	2	3	3	4	2	5	23
115_D11	D11	115	7793394	4.62808	1894088	no	1	2	3	3	4	2	5	23
115_D10	D10	115	3080694	1.94202	1343691	no	1	2	3	3	4	2	5	23
115_D9	D9	115	3820024	2.31099	2355069	no	1	2	3	3	4	2	5	23
115_D8	D8	115	11020640	6.52599	3111728	no	1	2	3	3	4	2	5	23
115_D7	D7	115	9308158	5.75596	1237128	no	1	2	3	3	4	2	5	23
115_D6	D6	115	11454988	6.94811	3403530	no	1	2	3	3	4	2	5	23
115_D5	D5	115	9516508	5.97733	787891	no	1	2	3	3	4	2	5	23
115_D4	D4	115	3830152	2.27043	699897	no	1	2	3	3	4	2	5	23
115_E3	E3	115	9959030	5.92846	1081221	no	1	2	3	3	4	2	5	23
115_E11	E11	115	5550252	3.41736	2052624	no	1	2	3	3	4	2	5	23
115_E10	E10	115	9292714	5.40728	1594643	no	1	2	3	3	4	2	5	23
115_E9	E9	115	8538132	5.44365	8039728	no	1	2	3	3	4	2	5	23
115_E6	E6	115	10370516	6.16375	4266722	no	1	2	3	3	4	2	5	23
115_E5	E5	115	11772110	7.17642	3788519	no	1	2	3	3	4	2	5	23
115_E4	E4	115	9891752	6.0341	987126	no	1	2	3	3	4	2	5	23
115_F3	F3	115	9253754	5.51044	2507633	no	1	2	3	3	4	2	5	23
115_F11	F11	115	5518552	3.25811	2373886	no	1	2	3	3	4	2	5	23
115_F10	F10	115	8641880	4.98613	9596117	no	1	2	3	3	4	2	5	23
115_F9	F9	115	7328302	4.49107	1314075	no	1	2	3	3	4	2	5	23
115_F8	F8	115	8752208	5.41761	3698057	no	1	2	3	3	4	2	5	23
115_F7	F7	115	9811680	5.77365	1681142	no	1	2	3	3	4	2	5	23
115_F6	F6	115	10323858	6.30915	4798901	no	1	2	3	3	4	2	5	23
115_F5	F5	115	9101824	5.75912	3124628	no	1	2	3	3	4	2	5	23
115_G3	G3	115	10358108	6.12963	1697666	no	1	2	3	3	4	2	5	23
115_G2	G2	115	9708394	5.62473	3538350	no	1	2	3	3	4	2	5	23
115_G1	G1	115	9384076	5.87163	2399831	no	1	2	3	3	4	2	5	23
115_G11	G11	115	9256380	5.83321	3710359	no	1	2	3	3	4	2	5	23
115_G10	G10	115	10481998	6.366	6052025	no	1	2	3	3	4	2	5	23
115_G9	G9	115	11055674	6.28266	5193447	no	1	2	3	3	4	2	5	23
115_G8	G8	115	11785084	7.12306	2379993	no	1	2	3	3	4	2	5	23
115_G7	G7	115	8710454	4.71703	2168579	no	1	2	3	3	4	2	5	23
115_G6	G6	115	10470350	6.02874	1980992	no	1	2	3	3	4	2	5	23
115_G5	G5	115	8767190	5.56264	1214504	no	1	2	3	3	4	2	5	23
115_G4	G4	115	6821636	4.3025	2562915	no	1	2	3	3	4	2	5	23
115_H1	H1	115	10903216	6.51478	581866	no	1	2	3	3	4	2	5	23
115_H11	H11	115	9058666	5.4938	773033	no	1	2	3	3	4	2	5	23
115_H10	H10	115	10270000	6.17653	3348663	no	1	2	3	3	4	2	5	23
115_H8	H8	115	11015502	6.40501	3847572	no	1	2	3	3	4	2	5	23
115_H7	H7	115	13167940	7.74305	3339557	no	1	2	3	3	4	2	5	23
115_H6	H6	115	17109682	9.58699	2244702	no	1	2	3	3	4	2	5	23
115_H5	H5	115	10009802	6.25304	3084670	no	1	2	3	3	4	2	5	23
115_H4	H4	115	10729970	6.52804	3412568	no	1	2	3	3	4	2	5	23
115_A2	A2	115	10095904	6.00014	1008406	no	1	2	3	3	4	2	5	23
115_A1	A1	115	10088892	5.88499	2019258	no	1	2	3	3	4	2	5	23
125_A1	A1	125	24346746	6.91486	2610793	no	2	1	1	1	1	3	3	23
125_B1	B1	125	17622694	6.71549	7944416	no	2	1	1	1	1	3	3	23
125_B2	B2	125	16328620	4.48532	1493944	no	2	1	1	1	1	3	3	23
125_B3	B3	125	14751816	4.20081	4277956	no	2	1	1	1	1	3	3	23
125_C1	C1	125	14019794	4.10925	5509762	no	2	1	1	1	1	3	3	23
125_C2	C2	125	22027120	5.03272	7161499	no	2	1	1	1	1	3	3	23
125_C3	C3	125	24892664	5.03335	4236768	no	2	1	1	1	1	3	3	23
125_C5	C5	125	19348048	5.21639	4022591	no	2	1	1	1	1	3	3	23
125_D1	D1	125	17005242	5.31222	2760432	no	2	1	1	1	1	3	3	23
125_D5	D5	125	23335554	5.06164	5546617	no	2	1	1	1	1	3	3	23
125_E7	E7	125	18099096	4.22537	1067933	no	2	1	1	1	1	3	3	23
125_F2	F2	125	17990462	6.01219	3841766	no	2	1	1	1	1	3	3	23
125_F9	F9	125	20602184	5.87318	2218796	no	2	1	1	1	1	3	3	23
125_G1	G1	125	17024848	4.93575	4647065	no	2	1	1	1	1	3	3	23
125_G3	G3	125	19140472	4.78515	2766474	no	2	1	1	1	1	3	3	23
125_G5	G5	125	15061694	4.25384	5067838	no	2	1	1	1	1	3	3	23
125_G6	G6	125	21037796	4.37462	4142214	no	2	1	1	1	1	3	3	23
125_H2	H2	125	14588210	4.3597	3093281	no	2	1	1	1	1	3	3	23
125_A2	A2	125	16377660	2.56278	6351520	no	2	1	1	1	1	3	3	23
125_A3	A3	125	6236862	1.35732	3468673	no	2	1	1	1	1	3	3	23
125_A4	A4	125	21747288	3.47165	5750683	no	2	1	1	1	1	3	3	23
125_A5	A5	125	4019466	0.322151	5400219	no	2	1	1	1	1	3	3	23
125_A6	A6	125	8190714	0.676657	2594230	no	2	1	1	1	1	3	3	23
125_A9	A9	125	10026934	1.4153	1875368	no	2	1	1	1	1	3	3	23
125_B4	B4	125	20520956	4.04436	4993625	no	2	1	1	1	1	3	3	23
125_B5	B5	125	14884080	3.96387	5146531	no	2	1	1	1	1	3	3	23
125_B6	B6	125	13233890	2.94231	1051092	no	2	1	1	1	1	3	3	23
125_B7	B7	125	17747388	3.69462	2566395	no	2	1	1	1	1	3	3	23
125_C10	C10	125	4826642	1.75359	1469572	no	2	1	1	1	1	3	3	23
125_C4	C4	125	20012200	3.40289	7633537	no	2	1	1	1	1	3	3	23
125_C7	C7	125	13833028	2.56453	3586577	no	2	1	1	1	1	3	3	23
125_C9	C9	125	6391792	0.732513	3510993	no	2	1	1	1	1	3	3	23
125_D10	D10	125	18723934	3.13049	4428267	no	2	1	1	1	1	3	3	23
125_D2	D2	125	17024406	3.61329	4863819	no	2	1	1	1	1	3	3	23
125_D3	D3	125	11379626	1.84215	4295293	no	2	1	1	1	1	3	3	23
125_D4	D4	125	9831732	0.848927	1157469	no	2	1	1	1	1	3	3	23
125_D6	D6	125	17451702	4.09359	3352753	no	2	1	1	1	1	3	3	23
125_D7	D7	125	20583818	2.67404	5719651	no	2	1	1	1	1	3	3	23
125_D8	D8	125	15206548	3.32328	6225877	no	2	1	1	1	1	3	3	23
125_D9	D9	125	18654642	3.14407	2767343	no	2	1	1	1	1	3	3	23
125_E1	E1	125	11851328	2.63935	3544293	no	2	1	1	1	1	3	3	23
125_E2	E2	125	14991152	3.94507	1815399	no	2	1	1	1	1	3	3	23
125_E3	E3	125	14829538	1.04771	2848217	no	2	1	1	1	1	3	3	23
125_E4	E4	125	16487226	3.15202	9729415	no	2	1	1	1	1	3	3	23
125_E5	E5	125	19667828	3.18077	5585027	no	2	1	1	1	1	3	3	23
125_E6	E6	125	8718828	1.42581	2221220	yes	2	1	4	1	1	3	3	23
125_E9	E9	125	15775502	2.1456	3206809	no	2	1	1	1	1	3	3	23
125_F10	F10	125	15277578	3.88942	5038166	no	2	1	1	1	1	3	3	23
125_F3	F3	125	14629792	2.84005	1534437	no	2	1	1	1	1	3	3	23
125_F4	F4	125	13506484	3.49884	6797087	no	2	1	1	1	1	3	3	23
125_F5	F5	125	14609640	3.22403	8378042	no	2	1	1	1	1	3	3	23
125_F6	F6	125	17027844	3.03841	2847044	no	2	1	1	1	1	3	3	23
125_F7	F7	125	14621196	3.67965	3003434	no	2	1	1	1	1	3	3	23
125_F8	F8	125	9679696	1.95943	6753242	no	2	1	1	1	1	3	3	23
125_G10	G10	125	12713246	2.45237	1694821	no	2	1	1	1	1	3	3	23
125_G12	G12	125	13501370	3.32083	3639922	no	2	1	1	1	1	3	3	23
125_G2	G2	125	9954406	1.04814	2865751	no	2	1	1	1	1	3	3	23
125_G4	G4	125	7861298	0.629371	9819778	no	2	1	1	1	1	3	3	23
125_G7	G7	125	8418572	1.49766	3458641	no	2	1	1	1	1	3	3	23
125_G8	G8	125	15226758	3.17132	1705289	no	2	1	1	1	1	3	3	23
125_G9	G9	125	7539578	1.54942	3272852	no	2	1	1	1	1	3	3	23
125_H10	H10	125	13031088	2.68023	924004	no	2	1	1	1	1	3	3	23
125_H1	H1	125	5928216	1.22655	4371262	no	2	1	1	1	1	3	3	23
125_H7	H7	125	16795546	3.10401	8406367	no	2	1	1	1	1	3	3	23
125_H8	H8	125	15883488	3.20157	3092574	no	2	1	1	1	1	3	3	23
129_A1	A1	129	31074506	5.3264	2111891	no	2	1	1	1	1	2	2	23
129_B1	B1	129	23556058	5.21089	1215074	no	2	1	1	1	1	2	2	23
129_B2	B2	129	17716338	4.0757	1369070	no	2	1	1	1	1	2	2	23
129_C2	C2	129	19253192	5.96639	2240159	no	2	1	1	1	1	2	2	23
129_D1	D1	129	18416432	4.51414	1153069	no	2	1	1	1	1	2	2	23
129_D4	D4	129	19150272	4.61751	2578670	no	2	1	1	1	1	2	2	23
129_E1	E1	129	17527920	4.49048	3333387	no	2	1	1	1	1	2	2	23
129_E2	E2	129	18311556	5.05672	1985311	no	2	1	1	1	1	2	2	23
129_G1	G1	129	20112232	5.45998	3822839	no	2	1	1	1	1	2	2	23
129_H10	H10	129	18362436	4.26139	1589804	no	2	1	1	1	1	2	2	23
129_H1	H1	129	18752490	4.28322	2288187	no	2	1	1	1	1	2	2	23
129_A10	A10	129	24812746	3.77157	4445672	no	2	1	1	1	1	2	2	23
129_A11	A11	129	15313650	2.97858	4871773	no	2	1	1	1	1	2	2	23
129_A3	A3	129	16188234	3.90786	984640	no	2	1	1	1	1	2	2	23
129_A4	A4	129	18698910	2.06034	3475622	no	2	1	1	1	1	2	2	23
129_A5	A5	129	16997006	2.02613	7739708	no	2	1	1	1	1	2	2	23
129_A6	A6	129	12999856	1.36392	2000120	no	2	1	1	1	1	2	2	23
129_A7	A7	129	11579440	1.22001	4067366	no	2	1	1	1	1	2	2	23
129_A8	A8	129	18030770	2.18769	2979216	no	2	1	1	1	1	2	2	23
129_B10	B10	129	20717432	1.23004	1392033	no	2	1	1	1	1	2	2	23
129_B11	B11	129	13864226	2.03236	2298378	no	2	1	1	1	1	2	2	23
129_B12	B12	129	10131058	1.62837	2824847	no	2	1	1	1	1	2	2	23
129_B3	B3	129	20481564	3.70337	2451848	no	2	1	1	1	1	2	2	23
129_B4	B4	129	18838146	2.94426	6555098	no	2	1	1	1	1	2	2	23
129_B5	B5	129	14909324	2.54464	6283045	no	2	1	1	1	1	2	2	23
129_B6	B6	129	11379580	1.56927	3456054	yes	2	1	4	1	1	2	2	23
129_B7	B7	129	14313522	2.30466	4845951	no	2	1	1	1	1	2	2	23
129_B8	B8	129	13849706	0.893278	2550172	no	2	1	1	1	1	2	2	23
129_B9	B9	129	10435520	1.63493	6317587	no	2	1	1	1	1	2	2	23
129_C10	C10	129	11392624	3.35814	1623490	no	2	1	1	1	1	2	2	23
129_C11	C11	129	11560586	2.98915	4601004	yes	2	1	4	1	1	2	2	23
129_C12	C12	129	20760132	1.39726	1822773	no	2	1	1	1	1	2	2	23
129_C1	C1	129	7928624	1.43738	3139552	no	2	1	1	1	1	2	2	23
129_C4	C4	129	16099962	3.2013	5088866	no	2	1	1	1	1	2	2	23
129_C8	C8	129	13718442	2.44749	3126932	no	2	1	1	1	1	2	2	23
129_C9	C9	129	14671780	2.85602	1274354	no	2	1	1	1	1	2	2	23
129_D10	D10	129	16931100	2.23276	2421235	no	2	1	1	1	1	2	2	23
129_D11	D11	129	12563554	1.6711	1515405	no	2	1	1	1	1	2	2	23
129_D12	D12	129	5412868	1.13612	2122430	no	2	1	1	1	1	2	2	23
129_D5	D5	129	17579798	3.05743	4757873	no	2	1	1	1	1	2	2	23
129_D6	D6	129	15201226	2.19265	3473857	yes	2	1	4	1	1	2	2	23
129_D7	D7	129	23032206	3.33147	10008839	no	2	1	1	1	1	2	2	23
129_D8	D8	129	16178052	2.991	916885	no	2	1	1	1	1	2	2	23
129_D9	D9	129	12656632	0.777906	2136901	no	2	1	1	1	1	2	2	23
129_E11	E11	129	15650694	3.09423	3699288	no	2	1	1	1	1	2	2	23
129_E12	E12	129	13475662	0.942591	3309742	yes	2	1	4	1	1	2	2	23
129_E3	E3	129	17597132	3.87176	1619826	no	2	1	1	1	1	2	2	23
129_E4	E4	129	17014992	3.39781	3546546	no	2	1	1	1	1	2	2	23
129_E5	E5	129	20304544	3.32793	6616901	no	2	1	1	1	1	2	2	23
129_E6	E6	129	10638994	1.61278	3301326	yes	2	1	4	1	1	2	2	23
129_E8	E8	129	17328626	2.14516	3850215	no	2	1	1	1	1	2	2	23
129_E9	E9	129	9470852	1.52914	4998800	no	2	1	1	1	1	2	2	23
129_F11	F11	129	15708704	2.16861	3089662	no	2	1	1	1	1	2	2	23
129_F12	F12	129	12338050	2.17653	1364782	no	2	1	1	1	1	2	2	23
129_F1	F1	129	11032106	1.94735	1212134	no	2	1	1	1	1	2	2	23
129_F2	F2	129	12151762	2.50845	1709871	no	2	1	1	1	1	2	2	23
129_F3	F3	129	18455704	3.75241	1956863	no	2	1	1	1	1	2	2	23
129_F4	F4	129	14315354	3.39606	3923364	no	2	1	1	1	1	2	2	23
129_F5	F5	129	14637326	2.22543	7453280	no	2	1	1	1	1	2	2	23
129_F6	F6	129	13852850	0.770267	1181732	no	2	1	1	1	1	2	2	23
129_F7	F7	129	11964120	1.66919	7234896	no	2	1	1	1	1	2	2	23
129_F9	F9	129	17548520	2.51835	1934953	no	2	1	1	1	1	2	2	23
129_G10	G10	129	20147258	1.18557	1442203	no	2	1	1	1	1	2	2	23
129_G12	G12	129	22757012	1.44435	985236	no	2	1	1	1	1	2	2	23
129_G2	G2	129	18430316	4.09834	1546842	no	2	1	1	1	1	2	2	23
129_G3	G3	129	17016982	3.22469	1985194	no	2	1	1	1	1	2	2	23
129_G4	G4	129	13798692	2.03264	5381230	no	2	1	1	1	1	2	2	23
129_G5	G5	129	24067534	1.17726	9680609	no	2	1	1	1	1	2	2	23
129_G6	G6	129	11058658	0.524321	2539413	no	2	1	1	1	1	2	2	23
129_G7	G7	129	11813120	1.61678	3742931	no	2	1	1	1	1	2	2	23
129_G8	G8	129	21797484	0.80501	2555485	no	2	1	1	1	1	2	2	23
129_G9	G9	129	7658612	0.594485	4192162	no	2	1	1	1	1	2	2	23
129_H11	H11	129	6667386	0.603024	3847050	no	2	1	1	1	1	2	2	23
129_H3	H3	129	30234642	3.50264	2002795	no	2	1	1	1	1	2	2	23
129_H4	H4	129	21468382	2.81985	3555823	no	2	1	1	1	1	2	2	23
129_H5	H5	129	6367768	0.611585	4384909	no	2	1	1	1	1	2	2	23
129_H6	H6	129	6504640	1.05612	2121309	no	2	1	1	1	1	2	2	23
129_H8	H8	129	10497180	1.32869	1716871	no	2	1	1	1	1	2	2	23
129_H9	H9	129	12514516	0.782996	8618521	no	2	1	1	1	1	2	2	23
137_A3	A3	137	15091534	9.36014	3580662	no	1	2	3	3	4	1	6	24
137_A2	A2	137	11132892	6.64671	5945259	no	1	2	3	3	4	1	6	24
137_A1	A1	137	7673940	4.45601	1752405	no	1	2	3	3	4	1	6	24
137_A12	A12	137	17201778	9.66671	3291272	no	1	2	3	3	4	1	6	24
137_A11	A11	137	15337738	9.13312	3660888	no	1	2	3	3	4	1	6	24
137_A10	A10	137	9260940	5.80046	4379362	no	1	2	3	3	4	1	6	24
137_A9	A9	137	14539384	8.65034	2391081	no	1	2	3	3	4	1	6	24
137_A8	A8	137	16671032	9.9446	3829024	no	1	2	3	3	4	1	6	24
137_A7	A7	137	15171244	9.11785	5529008	no	1	2	3	3	4	1	6	24
137_A6	A6	137	9882914	5.8653	670795	no	1	2	3	3	4	1	6	24
137_B3	B3	137	12406726	7.41653	3063385	no	1	2	3	3	4	1	6	24
137_B2	B2	137	8927022	4.97387	1713032	no	1	2	3	3	4	1	6	24
137_B1	B1	137	15748908	9.37342	1799430	no	1	2	3	3	4	1	6	24
137_B12	B12	137	14629308	8.61454	2219841	no	1	2	3	3	4	1	6	24
137_B11	B11	137	13929368	8.41672	2564328	no	1	2	3	3	4	1	6	24
137_B10	B10	137	14603090	8.63951	3003216	no	1	2	3	3	4	1	6	24
137_B9	B9	137	17832866	10.0863	2204237	no	1	2	3	3	4	1	6	24
137_B8	B8	137	13403866	7.97329	1927453	no	1	2	3	3	4	1	6	24
137_B7	B7	137	17680550	10.5713	2609273	no	1	2	3	3	4	1	6	24
137_B6	B6	137	14877946	9.2692	3530888	no	1	2	3	3	4	1	6	24
137_B5	B5	137	15926568	9.42694	2747728	no	1	2	3	3	4	1	6	24
137_B4	B4	137	15242414	8.931	3588085	no	1	2	3	3	4	1	6	24
137_C3	C3	137	6989370	4.3511	1744018	no	1	2	3	3	4	1	6	24
137_C2	C2	137	8280866	5.32185	1717476	no	1	2	3	3	4	1	6	24
137_C1	C1	137	1526968	0.931213	1623194	no	1	2	3	3	4	1	6	24
137_C12	C12	137	12839130	7.84202	1297492	no	1	2	3	3	4	1	6	24
137_C11	C11	137	12476076	6.87195	645727	no	1	2	3	3	4	1	6	24
137_C10	C10	137	12605062	7.35206	877745	no	1	2	3	3	4	1	6	24
137_C8	C8	137	20681912	11.9624	1343123	no	1	2	3	3	4	1	6	24
137_C7	C7	137	17543458	9.74725	554584	no	1	2	3	3	4	1	6	24
137_C6	C6	137	16887640	10.1727	3591603	no	1	2	3	3	4	1	6	24
137_C5	C5	137	11620272	7.20786	1958955	no	1	2	3	3	4	1	6	24
137_C4	C4	137	15140726	7.90681	3292817	no	1	2	3	3	4	1	6	24
137_D3	D3	137	15326702	9.24913	1073847	no	1	2	3	3	4	1	6	24
137_D2	D2	137	14038746	7.99765	2111759	no	1	2	3	3	4	1	6	24
137_D1	D1	137	16238614	9.54791	1014529	no	1	2	3	3	4	1	6	24
137_D12	D12	137	11026046	6.73695	3554818	no	1	2	3	3	4	1	6	24
137_D11	D11	137	13246944	7.54012	1071214	no	1	2	3	3	4	1	6	24
137_D10	D10	137	13733632	8.27645	2457460	no	1	2	3	3	4	1	6	24
137_D9	D9	137	4784816	2.74316	5126175	no	1	2	3	3	4	1	6	24
137_D8	D8	137	15331958	9.0458	3006026	no	1	2	3	3	4	1	6	24
137_D7	D7	137	16412062	9.94265	4974385	no	1	2	3	3	4	1	6	24
137_D6	D6	137	7531774	4.28302	4701564	no	1	2	3	3	4	1	6	24
137_D5	D5	137	12433386	6.84138	1915469	no	1	2	3	3	4	1	6	24
137_D4	D4	137	13790520	8.05751	3344568	no	1	2	3	3	4	1	6	24
137_E3	E3	137	14546500	8.50153	3230771	no	1	2	3	3	4	1	6	24
137_E2	E2	137	9137502	5.33302	659824	no	1	2	3	3	4	1	6	24
137_E1	E1	137	10212038	6.0592	4095470	no	1	2	3	3	4	1	6	24
137_E9	E9	137	15388082	8.81561	6554632	no	1	2	3	3	4	1	6	24
137_E8	E8	137	18613614	10.126	8683474	no	1	2	3	3	4	1	6	24
137_E6	E6	137	7318386	4.47623	3547883	no	1	2	3	3	4	1	6	24
137_E5	E5	137	18002062	10.386	4150680	no	1	2	3	3	4	1	6	24
137_E4	E4	137	11164726	6.51203	3158232	no	1	2	3	3	4	1	6	24
137_F3	F3	137	12919226	7.77325	1623090	no	1	2	3	3	4	1	6	24
137_F2	F2	137	13701102	7.65927	2894899	no	1	2	3	3	4	1	6	24
137_F1	F1	137	13269910	7.76608	521200	no	1	2	3	3	4	1	6	24
137_F12	F12	137	4500576	2.73434	4286204	no	1	2	3	3	4	1	6	24
137_F11	F11	137	13240430	8.17375	892975	no	1	2	3	3	4	1	6	24
137_F10	F10	137	16177238	9.50961	2292567	no	1	2	3	3	4	1	6	24
137_F9	F9	137	13340440	8.26456	2786893	no	1	2	3	3	4	1	6	24
137_F8	F8	137	14270164	8.26327	3314899	no	1	2	3	3	4	1	6	24
137_F7	F7	137	16926358	9.53981	2494227	no	1	2	3	3	4	1	6	24
137_F6	F6	137	16585252	10.0102	4183410	no	1	2	3	3	4	1	6	24
137_F5	F5	137	13337178	7.8525	3491994	no	1	2	3	3	4	1	6	24
137_F4	F4	137	15150074	8.49459	4875833	no	1	2	3	3	4	1	6	24
137_G3	G3	137	16824504	10.1778	3562289	no	1	2	3	3	4	1	6	24
137_G1	G1	137	8636964	5.13876	2990736	no	1	2	3	3	4	1	6	24
137_G12	G12	137	13197018	7.92375	2796565	no	1	2	3	3	4	1	6	24
137_G10	G10	137	13176068	7.5649	3486114	no	1	2	3	3	4	1	6	24
137_G9	G9	137	16372204	9.73433	1860275	no	1	2	3	3	4	1	6	24
137_G8	G8	137	11057292	6.5357	3940000	no	1	2	3	3	4	1	6	24
137_G7	G7	137	17916504	10.5566	4018224	no	1	2	3	3	4	1	6	24
137_G5	G5	137	14307530	8.71341	3963227	no	1	2	3	3	4	1	6	24
137_G4	G4	137	7828810	4.63462	3520106	no	1	2	3	3	4	1	6	24
137_H3	H3	137	13762612	7.88647	10699101	no	1	2	3	3	4	1	6	24
137_H2	H2	137	11599830	7.09965	8071869	no	1	2	3	3	4	1	6	24
137_H1	H1	137	15439854	8.71408	2735315	no	1	2	3	3	4	1	6	24
137_H11	H11	137	14477930	8.26636	2946786	no	1	2	3	3	4	1	6	24
137_H10	H10	137	15299034	8.46823	3541450	no	1	2	3	3	4	1	6	24
137_H9	H9	137	13823060	8.05005	4472536	no	1	2	3	3	4	1	6	24
